date,temperature_mean,temperature_max,humidity_mean,humidity_max,dew_point_mean,dew_point_max,precipitation_sum,rain_sum,cloud_cover_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_speed_100m_mean,wind_speed_100m_max
2010-01-29 00:00:00+00:00,14.052416833333334,19.2045,80.69670825,94.10042,10.610750208333334,12.9045,5.1,5.1,519.00001,8.199297249999999,14.277983,15.104552824999999,29.853966
2010-01-30 00:00:00+00:00,13.814916833333333,21.2045,66.82983004166667,92.170525,7.121166766666666,8.2545,0.0,0.0,396.90000604,9.279883591666666,11.988594,19.331281999999998,25.455843
2010-01-31 00:00:00+00:00,13.6815835,20.404501,68.740853875,94.96485,7.458666858333333,8.4545,0.0,0.0,324.0000091,4.7436969499999995,9.085988,6.312610279166667,14.529915
2010-02-01 00:00:00+00:00,13.031583441666667,20.3045,72.58679983333333,97.93548,7.5024168499999995,9.3545,0.0,0.0,79.80000134,5.633867954166667,10.028439,8.2628839625,16.700275
2010-02-02 00:00:00+00:00,13.735750141666665,21.3545,65.56553591666666,95.27864,6.571166829166667,8.4045,0.0,0.0,0.0,8.367361666666666,11.269782,13.389271416666666,20.140705
2010-02-03 00:00:00+00:00,14.1732501125,21.9545,60.242413666666664,87.15627,5.779500116666667,7.5045004,0.0,0.0,120.6000034,8.139276783333333,10.799999,13.053179375,20.380579
2010-02-04 00:00:00+00:00,15.108666791666666,22.8545,56.2008285,80.60508,5.7086667916666665,7.2045,0.0,0.0,132.9000084,7.908486158333333,11.966954,12.731447908333335,20.037485
2010-02-05 00:00:00+00:00,15.789916833333335,22.7545,59.67355799999999,82.80513,7.287833595833334,9.4545,0.1,0.1,902.400022,7.0658642375000005,9.885262,12.92714865,22.73707
2010-02-06 00:00:00+00:00,17.675333458333334,23.7545,65.569751375,82.15501,10.769083541666667,12.0045,0.30000000000000004,0.30000000000000004,1167.900072,7.376626983333334,13.684735,14.0754122,21.38897
2010-02-07 00:00:00+00:00,17.56700025,21.2545,67.77021720833334,81.81248,11.446166875000001,13.804501,0.1,0.1,1945.5000770000001,7.191555879166667,13.797912,14.472533904166667,29.09103
2010-02-08 00:00:00+00:00,15.923250125000001,18.654501,81.98344854166668,92.506645,12.746166916666667,14.3545,11.5,11.5,1383.300047,20.0281329375,29.354904,34.873034249999996,48.844715
2010-02-09 00:00:00+00:00,13.4190835,18.2545,74.41013404166667,96.95618,8.360750241666667,13.054501,0.1,0.1,573.2999896,11.059464566666668,17.87718,18.945612045833332,31.487143
2010-02-10 00:00:00+00:00,12.8315835,19.0045,67.08182083333334,98.96506,6.175333504166667,10.2045,0.0,0.0,495.900016,6.161299195833333,9.693296,12.375715779166667,20.390114
2010-02-11 00:00:00+00:00,13.917000291666668,20.0045,69.94937704166666,92.256615,8.073250245833334,9.7545,0.0,0.0,674.400017,5.197045758333333,8.404285,7.9727164749999995,17.208603
2010-02-12 00:00:00+00:00,14.608666874999999,19.904501,68.60244216666666,93.44919,8.283666733333334,10.2045,0.0,0.0,669.9000142,4.370332279166667,8.707237,5.526571058333334,11.983188
2010-02-13 00:00:00+00:00,14.629500041666667,21.0045,72.56212845833333,95.35905,9.273250141666667,10.4045,0.0,0.0,272.40001064,6.309031158333333,9.028754,12.725967179166666,21.599998
2010-02-14 00:00:00+00:00,14.796166916666666,21.6045,67.294790875,93.401085,7.929500029166667,9.0045,0.0,0.0,148.20000664,6.151439533333334,8.905908,11.477583537500001,22.206486
2010-02-15 00:00:00+00:00,15.808666833333334,22.0545,56.33437220833333,89.46069,6.5690835666666665,8.9045,0.3,0.3,364.8000061,11.085685687500002,19.33639,20.350443025,28.220417
2010-02-16 00:00:00+00:00,15.027416833333334,22.2045,63.513482624999995,85.847565,7.535750149999999,9.5045,0.2,0.2,323.7000103,7.9073817375,14.480773,16.1441187,29.363731
2010-02-17 00:00:00+00:00,14.7003335,22.3545,59.575875375,86.98139,6.285750141666667,7.9545,0.0,0.0,24.6000008,8.5824813625,11.808878,17.563225499999998,27.567635
2010-02-18 00:00:00+00:00,14.385750208333334,22.1045,54.39311633333333,78.7186,4.502416795833334,5.7045,0.0,0.0,0.3,8.715294470833333,11.200571,14.714485074999999,20.620804
